frame,t_seconds,ear,state,closed_frames
1682,56.067,0.3178,awake,0
1683,56.100,0.3318,awake,0
1684,56.133,0.3191,awake,0
1685,56.167,0.3182,awake,0
1686,56.200,0.3239,awake,0
1687,56.233,0.3193,awake,0
1688,56.267,0.3209,awake,0
1689,56.300,0.3163,awake,0
1690,56.333,0.3260,awake,0
1691,56.367,0.3171,awake,0
1692,56.400,0.3211,awake,0
1693,56.433,0.3240,awake,0
1694,56.467,0.3181,awake,0
1695,56.500,0.3192,awake,0
1696,56.533,0.3214,awake,0
1697,56.567,0.3217,awake,0
1698,56.600,0.3144,awake,0
1699,56.633,0.3193,awake,0
1700,56.667,0.3147,awake,0
1701,56.700,0.3153,awake,0
1702,56.733,0.3155,awake,0
1703,56.767,0.3227,awake,0
1704,56.800,0.3240,awake,0
1705,56.833,0.3278,awake,0
1706,56.867,0.3170,awake,0
1707,56.900,0.3136,awake,0
1708,56.933,0.3128,awake,0
1709,56.967,0.3229,awake,0
1710,57.000,0.1600,awake,1
1711,57.033,0.1646,awake,2
1712,57.067,0.1633,awake,3
1713,57.100,0.3223,awake,0
1714,57.133,0.3109,awake,0
1715,57.167,0.3191,awake,0
1716,57.200,0.3196,awake,0
1717,57.233,0.3134,awake,0
1718,57.267,0.3156,awake,0
1719,57.300,0.3072,awake,0
1720,57.333,0.3126,awake,0
1721,57.367,0.3118,awake,0
1722,57.400,0.3020,awake,0
1723,57.433,0.3136,awake,0
1724,57.467,0.3129,awake,0
1725,57.500,0.3044,awake,0
1726,57.533,0.3051,awake,0
1727,57.567,0.3074,awake,0
1728,57.600,0.3078,awake,0
1729,57.633,0.3083,awake,0
1730,57.667,0.3053,awake,0
1731,57.700,0.3047,awake,0
1732,57.733,0.3095,awake,0
1733,57.767,0.3060,awake,0
1734,57.800,0.3070,awake,0
1735,57.833,0.3061,awake,0
1736,57.867,0.3084,awake,0
1737,57.900,0.3055,awake,0
1738,57.933,0.3091,awake,0
1739,57.967,0.3056,awake,0
1740,58.000,0.3083,awake,0
1741,58.033,0.3093,awake,0
1742,58.067,0.2980,awake,0
1743,58.100,0.3071,awake,0
1744,58.133,0.3101,awake,0
1745,58.167,0.2986,awake,0
1746,58.200,0.3019,awake,0
1747,58.233,0.3001,awake,0
1748,58.267,0.3028,awake,0
1749,58.300,0.3027,awake,0
1750,58.333,0.2975,awake,0
1751,58.367,0.3049,awake,0
1752,58.400,0.2958,awake,0
1753,58.433,0.2982,awake,0
1754,58.467,0.3024,awake,0
1755,58.500,0.3056,awake,0
1756,58.533,0.2953,awake,0
1757,58.567,0.3000,awake,0
1758,58.600,0.2973,awake,0
1759,58.633,0.2896,awake,0
1760,58.667,0.2917,awake,0
1761,58.700,0.2902,awake,0
1762,58.733,0.2926,awake,0
1763,58.767,0.2925,awake,0
1764,58.800,0.2938,awake,0
1765,58.833,0.2984,awake,0
1766,58.867,0.2945,awake,0
1767,58.900,0.3030,awake,0
1768,58.933,0.2910,awake,0
1769,58.967,0.2947,awake,0
1770,59.000,0.2928,awake,0
1771,59.033,0.2967,awake,0
1772,59.067,0.2888,awake,0
1773,59.100,0.2933,awake,0
1774,59.133,0.2960,awake,0
1775,59.167,0.2862,awake,0
1776,59.200,0.2884,awake,0
1777,59.233,0.2904,awake,0
1778,59.267,0.2862,awake,0
1779,59.300,0.2841,awake,0
1780,59.333,0.2946,awake,0
1781,59.367,0.2860,awake,0
1782,59.400,0.2935,awake,0
1783,59.433,0.2841,awake,0
1784,59.467,0.2850,awake,0
1785,59.500,0.2887,awake,0
1786,59.533,0.2844,awake,0
1787,59.567,0.2813,awake,0
1788,59.600,0.2817,awake,0
1789,59.633,0.2854,awake,0
1790,59.667,0.2814,awake,0
1791,59.700,0.2841,awake,0
1792,59.733,0.2744,awake,0
1793,59.767,0.2810,awake,0
1794,59.800,0.2822,awake,0
1795,59.833,0.2807,awake,0
1796,59.867,0.2785,awake,0
1797,59.900,0.2787,awake,0
1798,59.933,0.2823,awake,0
1799,59.967,0.2878,awake,0
1800,60.000,0.1261,awake,1
1801,60.033,0.1304,awake,2
1802,60.067,0.1352,awake,3
1803,60.100,0.2825,awake,0
1804,60.133,0.2806,awake,0
1805,60.167,0.2791,awake,0
1806,60.200,0.2808,awake,0
1807,60.233,0.2802,awake,0
1808,60.267,0.2718,awake,0
1809,60.300,0.2775,awake,0
1810,60.333,0.2725,awake,0
1811,60.367,0.2854,awake,0
1812,60.400,0.2835,awake,0
1813,60.433,0.2770,awake,0
1814,60.467,0.2833,awake,0
1815,60.500,0.2898,awake,0
1816,60.533,0.2775,awake,0
1817,60.567,0.2852,awake,0
1818,60.600,0.2815,awake,0
1819,60.633,0.2791,awake,0
1820,60.667,0.2756,awake,0
1821,60.700,0.2778,awake,0
1822,60.733,0.2785,awake,0
1823,60.767,0.2709,awake,0
1824,60.800,0.2823,awake,0
1825,60.833,0.2790,awake,0
1826,60.867,0.2822,awake,0
1827,60.900,0.2788,awake,0
1828,60.933,0.2926,awake,0
1829,60.967,0.2741,awake,0
1830,61.000,0.2771,awake,0
1831,61.033,0.2838,awake,0
1832,61.067,0.2905,awake,0
1833,61.100,0.2773,awake,0
1834,61.133,0.2888,awake,0
1835,61.167,0.2780,awake,0
1836,61.200,0.2870,awake,0
1837,61.233,0.2823,awake,0
1838,61.267,0.2911,awake,0
1839,61.300,0.2896,awake,0
1840,61.333,0.2801,awake,0
1841,61.367,0.2946,awake,0
1842,61.400,0.2786,awake,0
1843,61.433,0.2821,awake,0
1844,61.467,0.2909,awake,0
1845,61.500,0.2810,awake,0
1846,61.533,0.2817,awake,0
1847,61.567,0.2850,awake,0
1848,61.600,0.2866,awake,0
1849,61.633,0.2867,awake,0
1850,61.667,0.2825,awake,0
1851,61.700,0.2865,awake,0
1852,61.733,0.2886,awake,0
1853,61.767,0.2924,awake,0
1854,61.800,0.2881,awake,0
1855,61.833,0.2821,awake,0
1856,61.867,0.2876,awake,0
1857,61.900,0.2854,awake,0
1858,61.933,0.2935,awake,0
1859,61.967,0.2819,awake,0
1860,62.000,0.2912,awake,0
1861,62.033,0.2851,awake,0
1862,62.067,0.2949,awake,0
1863,62.100,0.2933,awake,0
1864,62.133,0.2915,awake,0
1865,62.167,0.2930,awake,0
1866,62.200,0.2901,awake,0
1867,62.233,0.2946,awake,0
1868,62.267,0.2921,awake,0
1869,62.300,0.2956,awake,0
1870,62.333,0.2934,awake,0
1871,62.367,0.2837,awake,0
1872,62.400,0.2920,awake,0
1873,62.433,0.3006,awake,0
1874,62.467,0.3008,awake,0
1875,62.500,0.2958,awake,0
1876,62.533,0.2953,awake,0
1877,62.567,0.2950,awake,0
1878,62.600,0.2993,awake,0
1879,62.633,0.2995,awake,0
1880,62.667,0.2938,awake,0
1881,62.700,0.3008,awake,0
1882,62.733,0.3036,awake,0
1883,62.767,0.2953,awake,0
1884,62.800,0.2988,awake,0
1885,62.833,0.3019,awake,0
1886,62.867,0.3034,awake,0
1887,62.900,0.2993,awake,0
1888,62.933,0.2993,awake,0
1889,62.967,0.3000,awake,0
1890,63.000,0.1539,awake,1
1891,63.033,0.1545,awake,2
1892,63.067,0.1532,awake,3
1893,63.100,0.2983,awake,0
1894,63.133,0.2998,awake,0
1895,63.167,0.3072,awake,0
1896,63.200,0.3002,awake,0
1897,63.233,0.3065,awake,0
1898,63.267,0.3046,awake,0
1899,63.300,0.3040,awake,0
1900,63.333,0.3070,awake,0
1901,63.367,0.3140,awake,0
1902,63.400,0.3089,awake,0
1903,63.433,0.3070,awake,0
1904,63.467,0.3027,awake,0
1905,63.500,0.3111,awake,0
1906,63.533,0.3140,awake,0
1907,63.567,0.3123,awake,0
1908,63.600,0.3149,awake,0
1909,63.633,0.3125,awake,0
1910,63.667,0.3058,awake,0
1911,63.700,0.3112,awake,0
1912,63.733,0.3139,awake,0
1913,63.767,0.3151,awake,0
1914,63.800,0.3106,awake,0
1915,63.833,0.3126,awake,0
1916,63.867,0.3147,awake,0
1917,63.900,0.3187,awake,0
1918,63.933,0.3180,awake,0
1919,63.967,0.3169,awake,0
1920,64.000,0.3162,awake,0
1921,64.033,0.3108,awake,0
1922,64.067,0.3108,awake,0
1923,64.100,0.3151,awake,0
1924,64.133,0.3200,awake,0
1925,64.167,0.3177,awake,0
1926,64.200,0.3186,awake,0
1927,64.233,0.3106,awake,0
1928,64.267,0.3110,awake,0
1929,64.300,0.3216,awake,0
1930,64.333,0.3172,awake,0
1931,64.367,0.3123,awake,0
1932,64.400,0.3213,awake,0
1933,64.433,0.3190,awake,0
1934,64.467,0.3300,awake,0
1935,64.500,0.3234,awake,0
1936,64.533,0.3200,awake,0
1937,64.567,0.3181,awake,0
1938,64.600,0.3198,awake,0
1939,64.633,0.3186,awake,0
1940,64.667,0.3134,awake,0
1941,64.700,0.3230,awake,0
1942,64.733,0.3205,awake,0
1943,64.767,0.3085,awake,0
1944,64.800,0.3171,awake,0
1945,64.833,0.3164,awake,0
1946,64.867,0.3237,awake,0
1947,64.900,0.3197,awake,0
1948,64.933,0.3259,awake,0
1949,64.967,0.3136,awake,0
1950,65.000,0.3157,awake,0
1951,65.033,0.3243,awake,0
1952,65.067,0.3174,awake,0
1953,65.100,0.3158,awake,0
1954,65.133,0.3179,awake,0
1955,65.167,0.3169,awake,0
1956,65.200,0.3221,awake,0
1957,65.233,0.3244,awake,0
1958,65.267,0.3135,awake,0
1959,65.300,0.3186,awake,0
1960,65.333,0.3197,awake,0
1961,65.367,0.3199,awake,0
1962,65.400,0.3228,awake,0
1963,65.433,0.3199,awake,0
1964,65.467,0.3169,awake,0
1965,65.500,0.3147,awake,0
1966,65.533,0.3117,awake,0
1967,65.567,0.3173,awake,0
1968,65.600,0.3187,awake,0
1969,65.633,0.3222,awake,0
1970,65.667,0.3168,awake,0
1971,65.700,0.3274,awake,0
1972,65.733,0.3176,awake,0
1973,65.767,0.3158,awake,0
1974,65.800,0.3190,awake,0
1975,65.833,0.3134,awake,0
1976,65.867,0.3178,awake,0
1977,65.900,0.3085,awake,0
1978,65.933,0.3192,awake,0
1979,65.967,0.3165,awake,0
1980,66.000,0.1668,awake,1
1981,66.033,0.1663,awake,2
1982,66.067,0.1603,awake,3
1983,66.100,0.3115,awake,0
1984,66.133,0.3210,awake,0
1985,66.167,0.3164,awake,0
1986,66.200,0.3117,awake,0
1987,66.233,0.3155,awake,0
1988,66.267,0.3151,awake,0
1989,66.300,0.3209,awake,0
1990,66.333,0.3172,awake,0
1991,66.367,0.3140,awake,0
1992,66.400,0.3102,awake,0
1993,66.433,0.3188,awake,0
1994,66.467,0.3108,awake,0
1995,66.500,0.3074,awake,0
1996,66.533,0.3056,awake,0
1997,66.567,0.3066,awake,0
1998,66.600,0.3082,awake,0
1999,66.633,0.3123,awake,0
2000,66.667,0.3125,awake,0
2001,66.700,0.3130,awake,0
2002,66.733,0.3086,awake,0
2003,66.767,0.3109,awake,0
2004,66.800,0.3162,awake,0
2005,66.833,0.3103,awake,0
2006,66.867,0.3127,awake,0
2007,66.900,0.2998,awake,0
2008,66.933,0.3024,awake,0
2009,66.967,0.3019,awake,0
2010,67.000,0.2937,awake,0
2011,67.033,0.3043,awake,0
2012,67.067,0.3091,awake,0
2013,67.100,0.3009,awake,0
2014,67.133,0.3034,awake,0
2015,67.167,0.2987,awake,0
2016,67.200,0.2997,awake,0
2017,67.233,0.3024,awake,0
2018,67.267,0.2960,awake,0
2019,67.300,0.3050,awake,0
2020,67.333,0.2921,awake,0
2021,67.367,0.3006,awake,0
2022,67.400,0.2969,awake,0
2023,67.433,0.3044,awake,0
2024,67.467,0.3010,awake,0
2025,67.500,0.2891,awake,0
2026,67.533,0.2873,awake,0
2027,67.567,0.2926,awake,0
2028,67.600,0.2941,awake,0
2029,67.633,0.2949,awake,0
2030,67.667,0.2953,awake,0
2031,67.700,0.2974,awake,0
2032,67.733,0.2888,awake,0
2033,67.767,0.2866,awake,0
2034,67.800,0.2944,awake,0
2035,67.833,0.2915,awake,0
2036,67.867,0.2921,awake,0
2037,67.900,0.2895,awake,0
2038,67.933,0.2910,awake,0
2039,67.967,0.2972,awake,0
2040,68.000,0.2843,awake,0
2041,68.033,0.2855,awake,0
2042,68.067,0.2926,awake,0
2043,68.100,0.2959,awake,0
2044,68.133,0.2884,awake,0
2045,68.167,0.2838,awake,0
2046,68.200,0.2804,awake,0
2047,68.233,0.2891,awake,0
2048,68.267,0.2827,awake,0
2049,68.300,0.2960,awake,0
2050,68.333,0.2963,awake,0
2051,68.367,0.2875,awake,0
2052,68.400,0.2882,awake,0
2053,68.433,0.2855,awake,0
2054,68.467,0.2902,awake,0
2055,68.500,0.2853,awake,0
2056,68.533,0.2852,awake,0
2057,68.567,0.2901,awake,0
2058,68.600,0.2869,awake,0
2059,68.633,0.2926,awake,0
2060,68.667,0.2773,awake,0
2061,68.700,0.2813,awake,0
2062,68.733,0.2797,awake,0
2063,68.767,0.2864,awake,0
2064,68.800,0.2808,awake,0
2065,68.833,0.2850,awake,0
2066,68.867,0.2777,awake,0
2067,68.900,0.2817,awake,0
2068,68.933,0.2911,awake,0
2069,68.967,0.2883,awake,0
2070,69.000,0.1240,awake,1
2071,69.033,0.1328,awake,2
2072,69.067,0.1345,awake,3
2073,69.100,0.2791,awake,0
2074,69.133,0.2765,awake,0
2075,69.167,0.2834,awake,0
2076,69.200,0.2810,awake,0
2077,69.233,0.2827,awake,0
2078,69.267,0.2798,awake,0
2079,69.300,0.2897,awake,0
2080,69.333,0.2766,awake,0
2081,69.367,0.2782,awake,0
2082,69.400,0.2822,awake,0
2083,69.433,0.2830,awake,0
2084,69.467,0.2745,awake,0
2085,69.500,0.2852,awake,0
2086,69.533,0.2742,awake,0
2087,69.567,0.2800,awake,0
2088,69.600,0.2788,awake,0
2089,69.633,0.2772,awake,0
2090,69.667,0.2846,awake,0
2091,69.700,0.2707,awake,0
2092,69.733,0.2772,awake,0
2093,69.767,0.2766,awake,0
2094,69.800,0.2838,awake,0
2095,69.833,0.2866,awake,0
2096,69.867,0.2835,awake,0
2097,69.900,0.2861,awake,0
2098,69.933,0.2718,awake,0
2099,69.967,0.2814,awake,0
2100,70.000,0.2754,awake,0
2101,70.033,0.2796,awake,0
2102,70.067,0.2822,awake,0
2103,70.100,0.2818,awake,0
2104,70.133,0.2871,awake,0
2105,70.167,0.2738,awake,0
2106,70.200,0.2786,awake,0
2107,70.233,0.2762,awake,0
2108,70.267,0.2758,awake,0
2109,70.300,0.2866,awake,0
2110,70.333,0.2836,awake,0
2111,70.367,0.2893,awake,0
2112,70.400,0.2881,awake,0
2113,70.433,0.2839,awake,0
2114,70.467,0.2800,awake,0
2115,70.500,0.2881,awake,0
2116,70.533,0.2817,awake,0
2117,70.567,0.2799,awake,0
2118,70.600,0.2804,awake,0
2119,70.633,0.2858,awake,0
2120,70.667,0.2907,awake,0
2121,70.700,0.2862,awake,0
2122,70.733,0.2912,awake,0
2123,70.767,0.2870,awake,0
2124,70.800,0.2853,awake,0
2125,70.833,0.2983,awake,0
2126,70.867,0.2950,awake,0
2127,70.900,0.2889,awake,0
2128,70.933,0.2852,awake,0
2129,70.967,0.2825,awake,0
2130,71.000,0.2909,awake,0
2131,71.033,0.2887,awake,0
2132,71.067,0.2920,awake,0
2133,71.100,0.2918,awake,0
2134,71.133,0.2926,awake,0
2135,71.167,0.2959,awake,0
2136,71.200,0.2930,awake,0
2137,71.233,0.2893,awake,0
2138,71.267,0.2895,awake,0
2139,71.300,0.2954,awake,0
2140,71.333,0.2892,awake,0
2141,71.367,0.2968,awake,0
2142,71.400,0.2972,awake,0
2143,71.433,0.2946,awake,0
2144,71.467,0.2921,awake,0
2145,71.500,0.2886,awake,0
2146,71.533,0.2917,awake,0
2147,71.567,0.2901,awake,0
2148,71.600,0.2972,awake,0
2149,71.633,0.2958,awake,0
2150,71.667,0.2943,awake,0
2151,71.700,0.3020,awake,0
2152,71.733,0.2995,awake,0
2153,71.767,0.2996,awake,0
2154,71.800,0.3021,awake,0
2155,71.833,0.3045,awake,0
2156,71.867,0.2944,awake,0
2157,71.900,0.3041,awake,0
2158,71.933,0.2945,awake,0
2159,71.967,0.2990,awake,0
2160,72.000,0.1567,awake,1
2161,72.033,0.1559,awake,2
2162,72.067,0.1563,awake,3
2163,72.100,0.3048,awake,0
2164,72.133,0.3102,awake,0
2165,72.167,0.2988,awake,0
2166,72.200,0.3042,awake,0
2167,72.233,0.3061,awake,0
2168,72.267,0.3145,awake,0
2169,72.300,0.3109,awake,0
2170,72.333,0.3113,awake,0
2171,72.367,0.3046,awake,0
2172,72.400,0.3171,awake,0
2173,72.433,0.3104,awake,0
2174,72.467,0.3049,awake,0
2175,72.500,0.3187,awake,0
2176,72.533,0.3040,awake,0
2177,72.567,0.3067,awake,0
2178,72.600,0.3096,awake,0
2179,72.633,0.3070,awake,0
2180,72.667,0.3134,awake,0
2181,72.700,0.3128,awake,0
2182,72.733,0.3125,awake,0
2183,72.767,0.3200,awake,0
2184,72.800,0.3063,awake,0
2185,72.833,0.3186,awake,0
2186,72.867,0.3102,awake,0
2187,72.900,0.3197,awake,0
2188,72.933,0.3218,awake,0
2189,72.967,0.3237,awake,0
2190,73.000,0.3141,awake,0
2191,73.033,0.3105,awake,0
2192,73.067,0.3167,awake,0
2193,73.100,0.3155,awake,0
2194,73.133,0.3090,awake,0
2195,73.167,0.3192,awake,0
2196,73.200,0.3129,awake,0
2197,73.233,0.3226,awake,0
2198,73.267,0.3209,awake,0
2199,73.300,0.3162,awake,0
2200,73.333,0.3177,awake,0
2201,73.367,0.3168,awake,0
2202,73.400,0.3161,awake,0
2203,73.433,0.3305,awake,0
2204,73.467,0.3146,awake,0
2205,73.500,0.3187,awake,0
2206,73.533,0.3227,awake,0
2207,73.567,0.3173,awake,0
2208,73.600,0.3165,awake,0
2209,73.633,0.3138,awake,0
2210,73.667,0.3240,awake,0
2211,73.700,0.3222,awake,0
2212,73.733,0.3214,awake,0
2213,73.767,0.3136,awake,0
2214,73.800,0.3217,awake,0
2215,73.833,0.3209,awake,0
2216,73.867,0.3185,awake,0
2217,73.900,0.3144,awake,0
2218,73.933,0.3197,awake,0
2219,73.967,0.3165,awake,0
2220,74.000,0.3203,awake,0
2221,74.033,0.3203,awake,0
2222,74.067,0.3186,awake,0
2223,74.100,0.3235,awake,0
2224,74.133,0.3197,awake,0
2225,74.167,0.3221,awake,0
2226,74.200,0.3216,awake,0
2227,74.233,0.3239,awake,0
2228,74.267,0.3159,awake,0
2229,74.300,0.3183,awake,0
2230,74.333,0.3233,awake,0
2231,74.367,0.3201,awake,0
2232,74.400,0.3239,awake,0
2233,74.433,0.3223,awake,0
2234,74.467,0.3174,awake,0
2235,74.500,0.3225,awake,0
2236,74.533,0.3178,awake,0
2237,74.567,0.3225,awake,0
2238,74.600,0.3260,awake,0
2239,74.633,0.3227,awake,0
2240,74.667,0.3273,awake,0
2241,74.700,0.3118,awake,0
2242,74.733,0.3156,awake,0
2243,74.767,0.3165,awake,0
2244,74.800,0.3157,awake,0
2245,74.833,0.3186,awake,0
2246,74.867,0.3154,awake,0
2247,74.900,0.3210,awake,0
2248,74.933,0.3203,awake,0
2249,74.967,0.3177,awake,0
2250,75.000,0.1617,awake,1
2251,75.033,0.1677,awake,2
2252,75.067,0.1679,awake,3
2253,75.100,0.3163,awake,0
2254,75.133,0.3147,awake,0
2255,75.167,0.3198,awake,0
2256,75.200,0.3117,awake,0
2257,75.233,0.3121,awake,0
2258,75.267,0.3159,awake,0
2259,75.300,0.3150,awake,0
2260,75.333,0.3159,awake,0
2261,75.367,0.3110,awake,0
2262,75.400,0.3065,awake,0
2263,75.433,0.3064,awake,0
2264,75.467,0.3092,awake,0
2265,75.500,0.3137,awake,0
2266,75.533,0.3133,awake,0
2267,75.567,0.3025,awake,0
2268,75.600,0.3115,awake,0
2269,75.633,0.3086,awake,0
2270,75.667,0.3044,awake,0
2271,75.700,0.3169,awake,0
2272,75.733,0.3087,awake,0
2273,75.767,0.3105,awake,0
2274,75.800,0.3171,awake,0
2275,75.833,0.3040,awake,0
2276,75.867,0.3043,awake,0
2277,75.900,0.3114,awake,0
2278,75.933,0.2998,awake,0
2279,75.967,0.3049,awake,0
2280,76.000,0.3043,awake,0
2281,76.033,0.3075,awake,0
2282,76.067,0.3048,awake,0
2283,76.100,0.2991,awake,0
2284,76.133,0.3062,awake,0
2285,76.167,0.3052,awake,0
2286,76.200,0.2971,awake,0
2287,76.233,0.2981,awake,0
2288,76.267,0.2983,awake,0
2289,76.300,0.2953,awake,0
2290,76.333,0.3037,awake,0
2291,76.367,0.2977,awake,0
2292,76.400,0.2974,awake,0
2293,76.433,0.2939,awake,0
2294,76.467,0.2960,awake,0
2295,76.500,0.3031,awake,0
2296,76.533,0.2997,awake,0
2297,76.567,0.2898,awake,0
2298,76.600,0.2918,awake,0
2299,76.633,0.2979,awake,0
2300,76.667,0.2929,awake,0
2301,76.700,0.2922,awake,0
2302,76.733,0.2905,awake,0
2303,76.767,0.2882,awake,0
2304,76.800,0.2935,awake,0
2305,76.833,0.2911,awake,0
2306,76.867,0.2968,awake,0
2307,76.900,0.2915,awake,0
2308,76.933,0.2875,awake,0
2309,76.967,0.2937,awake,0
2310,77.000,0.2959,awake,0
2311,77.033,0.2872,awake,0
2312,77.067,0.2829,awake,0
2313,77.100,0.2874,awake,0
2314,77.133,0.2835,awake,0
2315,77.167,0.2951,awake,0
2316,77.200,0.2826,awake,0
2317,77.233,0.2865,awake,0
2318,77.267,0.2933,awake,0
2319,77.300,0.2906,awake,0
2320,77.333,0.2847,awake,0
2321,77.367,0.2832,awake,0
2322,77.400,0.2853,awake,0
2323,77.433,0.2847,awake,0
2324,77.467,0.2914,awake,0
2325,77.500,0.2844,awake,0
2326,77.533,0.2794,awake,0
2327,77.567,0.2884,awake,0
2328,77.600,0.2883,awake,0
2329,77.633,0.2830,awake,0
2330,77.667,0.2867,awake,0
2331,77.700,0.2836,awake,0
2332,77.733,0.2783,awake,0
2333,77.767,0.2825,awake,0
2334,77.800,0.2780,awake,0
2335,77.833,0.2799,awake,0
2336,77.867,0.2784,awake,0
2337,77.900,0.2833,awake,0
2338,77.933,0.2825,awake,0
2339,77.967,0.2763,awake,0
2340,78.000,0.1277,awake,1
2341,78.033,0.1312,awake,2
2342,78.067,0.1329,awake,3
2343,78.100,0.2812,awake,0
2344,78.133,0.2720,awake,0
2345,78.167,0.2858,awake,0
2346,78.200,0.2877,awake,0
2347,78.233,0.2868,awake,0
2348,78.267,0.2825,awake,0
2349,78.300,0.2830,awake,0
2350,78.333,0.2776,awake,0
2351,78.367,0.2809,awake,0
2352,78.400,0.2756,awake,0
2353,78.433,0.2805,awake,0
2354,78.467,0.2743,awake,0
2355,78.500,0.2823,awake,0
2356,78.533,0.2786,awake,0
2357,78.567,0.2831,awake,0
2358,78.600,0.2807,awake,0
2359,78.633,0.2782,awake,0
2360,78.667,0.2835,awake,0
2361,78.700,0.2754,awake,0
2362,78.733,0.2791,awake,0
2363,78.767,0.2781,awake,0
2364,78.800,0.2833,awake,0
2365,78.833,0.2801,awake,0
2366,78.867,0.2816,awake,0
2367,78.900,0.2827,awake,0
2368,78.933,0.2714,awake,0
2369,78.967,0.2772,awake,0
2370,79.000,0.2815,awake,0
2371,79.033,0.2852,awake,0
2372,79.067,0.2836,awake,0
2373,79.100,0.2868,awake,0
2374,79.133,0.2808,awake,0
2375,79.167,0.2823,awake,0
2376,79.200,0.2801,awake,0
2377,79.233,0.2806,awake,0
2378,79.267,0.2792,awake,0
2379,79.300,0.2806,awake,0
2380,79.333,0.2822,awake,0
2381,79.367,0.2807,awake,0
2382,79.400,0.2836,awake,0
2383,79.433,0.2765,awake,0
2384,79.467,0.2858,awake,0
2385,79.500,0.2851,awake,0
2386,79.533,0.2864,awake,0
2387,79.567,0.2831,awake,0
2388,79.600,0.2832,awake,0
2389,79.633,0.2895,awake,0
2390,79.667,0.2853,awake,0
2391,79.700,0.2942,awake,0
2392,79.733,0.2810,awake,0
2393,79.767,0.2859,awake,0
2394,79.800,0.2828,awake,0
2395,79.833,0.2845,awake,0
2396,79.867,0.2849,awake,0
2397,79.900,0.2865,awake,0
2398,79.933,0.2919,awake,0
2399,79.967,0.2846,awake,0
2400,80.000,0.2920,awake,0
2401,80.033,0.2842,awake,0
2402,80.067,0.2888,awake,0
2403,80.100,0.2961,awake,0
2404,80.133,0.2931,awake,0
2405,80.167,0.2927,awake,0
2406,80.200,0.2946,awake,0
2407,80.233,0.2948,awake,0
2408,80.267,0.2954,awake,0
2409,80.300,0.2990,awake,0
2410,80.333,0.2896,awake,0
2411,80.367,0.2940,awake,0
2412,80.400,0.2972,awake,0
2413,80.433,0.2981,awake,0
2414,80.467,0.2978,awake,0
2415,80.500,0.3013,awake,0
2416,80.533,0.2945,awake,0
2417,80.567,0.2916,awake,0
2418,80.600,0.3025,awake,0
2419,80.633,0.2979,awake,0
2420,80.667,0.2962,awake,0
2421,80.700,0.2990,awake,0
2422,80.733,0.2976,awake,0
2423,80.767,0.3038,awake,0
2424,80.800,0.3038,awake,0
2425,80.833,0.3019,awake,0
2426,80.867,0.3033,awake,0
2427,80.900,0.3018,awake,0
2428,80.933,0.3062,awake,0
2429,80.967,0.2931,awake,0
2430,81.000,0.1483,awake,1
2431,81.033,0.1533,awake,2
2432,81.067,0.1523,awake,3
2433,81.100,0.3006,awake,0
2434,81.133,0.3073,awake,0
2435,81.167,0.3014,awake,0
2436,81.200,0.3066,awake,0
2437,81.233,0.3067,awake,0
2438,81.267,0.3069,awake,0
2439,81.300,0.3038,awake,0
2440,81.333,0.3067,awake,0
2441,81.367,0.3128,awake,0
2442,81.400,0.3105,awake,0
2443,81.433,0.3126,awake,0
2444,81.467,0.3089,awake,0
2445,81.500,0.3028,awake,0
2446,81.533,0.3082,awake,0
2447,81.567,0.3098,awake,0
2448,81.600,0.3160,awake,0
2449,81.633,0.3157,awake,0
2450,81.667,0.3133,awake,0
2451,81.700,0.3085,awake,0
2452,81.733,0.3128,awake,0
2453,81.767,0.3117,awake,0
2454,81.800,0.3121,awake,0
2455,81.833,0.3085,awake,0
2456,81.867,0.3156,awake,0
2457,81.900,0.3140,awake,0
2458,81.933,0.3176,awake,0
2459,81.967,0.3089,awake,0
2460,82.000,0.3105,awake,0
2461,82.033,0.3299,awake,0
2462,82.067,0.3121,awake,0
2463,82.100,0.3171,awake,0
2464,82.133,0.3180,awake,0
2465,82.167,0.3125,awake,0
2466,82.200,0.3236,awake,0
2467,82.233,0.3167,awake,0
2468,82.267,0.3178,awake,0
2469,82.300,0.3247,awake,0
2470,82.333,0.3145,awake,0
2471,82.367,0.3159,awake,0
2472,82.400,0.3167,awake,0
2473,82.433,0.3128,awake,0
2474,82.467,0.3196,awake,0
2475,82.500,0.3205,awake,0
2476,82.533,0.3195,awake,0
2477,82.567,0.3216,awake,0
2478,82.600,0.3226,awake,0
2479,82.633,0.3206,awake,0
2480,82.667,0.3184,awake,0
2481,82.700,0.3244,awake,0
2482,82.733,0.3168,awake,0
2483,82.767,0.3253,awake,0
2484,82.800,0.3190,awake,0
2485,82.833,0.3229,awake,0
2486,82.867,0.3272,awake,0
2487,82.900,0.3109,awake,0
2488,82.933,0.3192,awake,0
2489,82.967,0.3184,awake,0
2490,83.000,0.3268,awake,0
2491,83.033,0.3184,awake,0
2492,83.067,0.3309,awake,0
2493,83.100,0.3139,awake,0
2494,83.133,0.3213,awake,0
2495,83.167,0.3184,awake,0
2496,83.200,0.3219,awake,0
2497,83.233,0.3175,awake,0
2498,83.267,0.3179,awake,0
2499,83.300,0.3123,awake,0
2500,83.333,0.3200,awake,0
2501,83.367,0.3134,awake,0
2502,83.400,0.3141,awake,0
2503,83.433,0.3195,awake,0
